Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
28236	-10409.48	-10911.19	501.7139	0.447394	0.222455	0.237246	0.0929041	1.221915	1.052874	6.430639	1.79289
28242	-10408.09	-10908.81	500.7131	0.5054	0.208349	0.222202	0.064049	1.233788	0.9767653	6.789884	2.335576
28248	-10403.68	-10904.44	500.7645	0.420386	0.340048	0.186291	0.0532752	1.046728	1.063721	6.963178	1.949333
28254	-10390	-10890.5	500.4993	0.556055	0.0891639	0.271401	0.0833803	1.333827	0.9754116	6.714311	2.733705
28260	-10389.06	-10888.98	499.9202	0.532799	0.0956053	0.291008	0.0805875	1.301031	1.021713	7.225792	2.160194
28266	-10387.32	-10887.08	499.7613	0.508571	0.153988	0.308274	0.0291671	1.405614	1.076265	7.16873	2.324774
28272	-10400.93	-10901.26	500.3326	0.531095	0.121623	0.26427	0.0830116	1.301401	1.074738	6.520731	3.510149
28278	-10392.67	-10893.31	500.6438	0.399629	0.263667	0.262479	0.0742248	1.011152	1.070042	7.267528	1.439718
28284	-10388.94	-10890.53	501.5874	0.394486	0.315531	0.216714	0.0732696	1.011152	1.063642	6.76295	1.439718
28290	-10414.36	-10916.58	502.2172	0.346443	0.315361	0.274571	0.0636247	0.9548292	1.110358	6.427547	1.439718
28296	-10421.66	-10923.85	502.1839	0.305124	0.417296	0.228074	0.0495067	0.9796139	1.053271	6.463009	1.439718
28302	-10408.15	-10908.22	500.0767	0.420998	0.419188	0.0239969	0.135818	1.423484	1.084677	7.045085	2.169341
28308	-10399.76	-10899.06	499.2938	0.462356	0.389245	0.0222828	0.126116	1.405452	1.084677	6.642947	4.973019
28314	-10398.18	-10899.81	501.6343	0.369007	0.45982	0.0278077	0.143366	1.233158	1.079836	6.471675	1.750719
28320	-10394.68	-10897.1	502.4134	0.396005	0.444309	0.0246231	0.135063	1.251043	1.13288	6.120964	1.506439
28326	-10391.84	-10893.83	501.9862	0.432154	0.439851	0.0187373	0.109257	1.070359	1.230861	5.937188	2.635643
28332	-10396.01	-10898.05	502.0342	0.368115	0.487327	0.0235073	0.12105	1.035644	1.182892	5.985119	2.55332
28338	-10421.19	-10921.76	500.565	0.369477	0.48913	0.0198946	0.121498	1.196909	1.151355	6.242105	4.092465
28344	-10415.22	-10916.19	500.9785	0.315662	0.458043	0.112519	0.113776	1.104756	1.11082	6.087154	4.092465
28350	-10408.86	-10911.36	502.5013	0.390312	0.415037	0.101954	0.0926963	1.089789	1.11082	6.1472	1.552535
28356	-10412.62	-10916.31	503.6863	0.406447	0.343337	0.140996	0.109219	1.216003	1.229282	5.229602	1.859058
28362	-10414.95	-10916.45	501.4998	0.414333	0.330596	0.143732	0.111338	1.385974	1.193689	5.983392	2.863427
28368	-10405.82	-10905.82	500.0022	0.414706	0.3928	0.0846746	0.107819	1.275978	1.064723	6.974364	2.699871
28374	-10396.11	-10897.12	501.0079	0.392897	0.409849	0.0867684	0.110485	1.298212	1.050142	6.867876	1.584025
28380	-10407.96	-10908.64	500.6781	0.342661	0.449428	0.11295	0.0949617	0.8397274	1.028065	6.765609	2.985661
28386	-10390.03	-10891.7	501.6697	0.353863	0.413673	0.103964	0.1285	1.122819	1.108451	6.616006	1.480189
28392	-10417.68	-10919.2	501.5183	0.311507	0.469233	0.0735016	0.145759	0.9965297	1.148206	6.616006	1.763245
28398	-10416.55	-10918.72	502.1691	0.319155	0.480755	0.0753064	0.124784	1.063122	1.050656	6.263492	1.80213
28404	-10407.88	-10909.09	501.2045	0.309703	0.43464	0.185291	0.0703661	0.9428021	1.071882	6.698488	2.146688
28410	-10403.63	-10904.76	501.1333	0.326528	0.353084	0.269857	0.0505308	1.106679	1.094982	6.915741	1.492076
28416	-10395.21	-10895.31	500.0969	0.546542	0.105527	0.293056	0.0548749	1.3079	1.060093	6.915741	2.683258
28422	-10408.71	-10908.72	500.0178	0.463636	0.260052	0.144451	0.131862	1.381457	1.006713	6.629841	3.713588
28428	-10418.9	-10919.99	501.0877	0.454347	0.255363	0.166669	0.123621	1.254324	1.074356	6.336861	2.866204
28434	-10396.68	-10897.77	501.0884	0.509582	0.195809	0.206051	0.0885582	1.325042	1.074261	6.555658	2.16064
28440	-10412.22	-10913.15	500.9289	0.506863	0.2001	0.204951	0.0880856	1.20328	1.060739	6.288577	3.395342
28446	-10408.48	-10908.89	500.4077	0.505439	0.199538	0.204375	0.0906481	1.149228	1.177681	6.653441	3.016874
28452	-10396.74	-10898.09	501.3542	0.452185	0.269676	0.197042	0.0810972	0.9998751	1.114299	6.584943	2.092323
28458	-10400.13	-10902.4	502.269	0.38938	0.394796	0.14599	0.0698334	1.008296	1.163233	6.057119	2.092323
28464	-10406.39	-10910.2	503.8126	0.348899	0.357383	0.232498	0.0612197	0.9875966	1.163233	5.719225	1.031306
28470	-10407.58	-10910.68	503.0963	0.338455	0.417189	0.167814	0.0765416	1.01863	1.222146	5.803405	1.545242
28476	-10408.33	-10910.47	502.1357	0.364966	0.31564	0.252317	0.0670771	1.12739	1.038859	6.368572	1.545242
28482	-10419.82	-10922.04	502.222	0.302887	0.432047	0.209399	0.0556676	1.131508	1.096745	6.368572	1.375492
28488	-10411.52	-10913.32	501.7916	0.303853	0.433424	0.206878	0.0558451	1.002352	0.9488575	6.883772	1.109668
28494	-10405.09	-10906.81	501.7141	0.289911	0.577265	0.0584455	0.0743784	1.036	0.9802394	6.751709	1.386451
28500	-10400.16	-10901.76	501.5971	0.316286	0.521588	0.0528084	0.109318	1.085541	1.048593	6.751709	1.386451
28506	-10399.99	-10901.24	501.2484	0.366654	0.445401	0.0612182	0.126727	1.136972	1.113198	6.523794	2.210448
28512	-10398.85	-10900.23	501.3872	0.376185	0.407591	0.10329	0.112934	1.268364	1.089954	6.379865	2.24728
28518	-10396.54	-10898.52	501.9789	0.465408	0.267084	0.127788	0.13972	1.271928	1.080331	6.230115	1.831305
28524	-10402.78	-10904.09	501.3072	0.43542	0.225481	0.231189	0.10791	1.5133	1.153677	5.903938	3.316365
28530	-10411.87	-10912.85	500.977	0.465565	0.296235	0.0921323	0.146067	1.171409	1.114447	6.510348	2.595225
28536	-10415.14	-10916.14	500.996	0.449629	0.331555	0.103117	0.115699	1.14598	0.979492	6.776883	2.08522
28542	-10394.4	-10894.97	500.5628	0.436321	0.360902	0.0608985	0.141879	1.429415	1.047536	6.894805	1.933104
28548	-10401.81	-10902.24	500.4302	0.404328	0.345567	0.101484	0.148621	1.09183	1.022062	6.66815	3.294792
28554	-10406.18	-10907.61	501.4353	0.457075	0.334336	0.0405785	0.16801	1.282925	1.074978	6.584283	1.688744
28560	-10420.02	-10921.36	501.3363	0.412175	0.301493	0.134826	0.151506	1.290153	1.021997	6.068642	3.314462
28566	-10402.57	-10904.53	501.9566	0.417896	0.305677	0.136697	0.139731	1.290153	1.148369	6.068642	2.141822
28572	-10395.81	-10896.23	500.425	0.467077	0.281477	0.0952711	0.156175	1.217539	1.063672	6.980508	2.141822
28578	-10396.39	-10898.29	501.8986	0.407221	0.275444	0.263615	0.0537208	1.217539	1.067524	6.18092	2.141822
28584	-10403.61	-10905.53	501.9158	0.423695	0.266862	0.224955	0.0844877	1.429047	1.047702	6.33354	1.542321
28590	-10395.54	-10897.24	501.6979	0.402265	0.224933	0.292587	0.0802144	1.049586	1.096051	6.33354	2.21559
28596	-10412.75	-10914.37	501.6232	0.417493	0.275867	0.215502	0.0911379	1.147227	1.075807	6.33354	2.21559
28602	-10408.7	-10909.35	500.6452	0.502239	0.128877	0.259246	0.109638	1.334456	1.017572	6.667541	2.574954
28608	-10414.91	-10915.56	500.6516	0.493237	0.10357	0.2546	0.148594	1.334456	1.07628	6.488089	3.000895
28614	-10413.3	-10913.76	500.457	0.531587	0.0642845	0.243982	0.160147	1.200611	1.12155	6.53659	3.317026
28620	-10408.04	-10908	499.9619	0.575902	0.0878792	0.273909	0.0623097	1.188581	1.127055	6.53659	4.282283
28626	-10414.11	-10913.85	499.74	0.591031	0.100251	0.240758	0.0679601	1.627091	1.117561	6.451189	4.282283
28632	-10418.67	-10920.59	501.918	0.52109	0.161961	0.247579	0.06937	1.188364	1.137514	6.027688	2.456388
28638	-10401.48	-10902.43	500.9542	0.496585	0.154344	0.235936	0.113135	1.498538	1.077071	6.486065	2.310793
28644	-10385.67	-10887.81	502.1408	0.481805	0.212483	0.228914	0.0767979	1.403368	1.235226	5.725751	2.508633
28650	-10384.57	-10886.3	501.7249	0.443237	0.309244	0.149512	0.0980073	1.223204	1.170607	6.13216	2.361489
28656	-10386.3	-10887.13	500.8316	0.521083	0.180267	0.17577	0.12288	1.265882	1.050246	6.411146	3.086523
28662	-10399.29	-10900.13	500.8377	0.417504	0.278828	0.205214	0.0984544	1.28104	1.050246	6.597515	2.50395
28668	-10387.08	-10888.16	501.0781	0.42723	0.285323	0.209995	0.0774516	1.304958	1.062841	6.612895	2.070483
28674	-10389.24	-10889.92	500.6844	0.469077	0.280177	0.123309	0.127437	1.321286	1.057056	6.744764	2.265738
28680	-10397.05	-10898.09	501.0439	0.45409	0.274742	0.146203	0.124965	1.2345	1.150474	6.411518	2.626007
28686	-10406.15	-10907.4	501.2553	0.496481	0.242718	0.159851	0.100951	1.276647	1.079493	6.41163	2.356537
28692	-10389.8	-10891.68	501.8754	0.565993	0.186589	0.169812	0.0776061	1.138439	1.174005	5.874248	2.983763
28698	-10405.31	-10906.49	501.1744	0.461249	0.337121	0.138386	0.0632441	1.249718	1.079296	6.683821	1.817389
28704	-10390.83	-10892.65	501.8207	0.437646	0.287023	0.180746	0.0945854	1.107061	1.114191	6.327367	1.962692
28710	-10402.68	-10905.33	502.6495	0.426864	0.298746	0.176293	0.0980978	1.387315	1.299812	5.489076	2.320289
28716	-10401.95	-10904.75	502.7966	0.53889	0.171874	0.159939	0.129297	1.458448	1.274377	5.496577	2.044253
28722	-10396.28	-10899.36	503.0842	0.53096	0.169344	0.157586	0.14211	1.35436	1.190545	5.565056	1.738918
28728	-10387.35	-10888.71	501.3563	0.490238	0.213189	0.174557	0.122016	1.382892	1.119704	6.109694	2.844778
28734	-10385.84	-10886.37	500.5284	0.486873	0.229663	0.173358	0.110105	1.382892	1.095731	6.728488	2.398698
28740	-10404.58	-10904.85	500.2648	0.582131	0.133608	0.207276	0.0769851	1.410126	1.092196	6.56298	3.283991
28746	-10418.85	-10919.45	500.6001	0.572195	0.114037	0.238098	0.075671	1.410126	1.092196	6.634523	2.51992
28752	-10420.19	-10919.73	499.5347	0.580541	0.194645	0.0842034	0.14061	1.884952	1.060602	6.916642	2.802257
28758	-10411.13	-10911.04	499.9018	0.586402	0.136724	0.134843	0.14203	1.417959	1.07963	6.916642	2.802257
28764	-10410.28	-10910.67	500.3951	0.539852	0.165989	0.146536	0.147623	1.525204	1.075828	6.341535	3.638069
28770	-10401.79	-10902.48	500.6959	0.522443	0.205706	0.17038	0.101471	1.240401	1.103299	6.446688	3.156271
28776	-10405.86	-10906.32	500.4608	0.494239	0.217884	0.110535	0.177343	1.543048	1.096666	6.446688	3.108256
28782	-10407.23	-10908.66	501.4362	0.571943	0.0846112	0.264584	0.0788622	1.196101	1.046445	5.98954	3.510016
28788	-10392.13	-10892.52	500.3954	0.488591	0.216191	0.179678	0.11554	1.319802	1.076773	6.924191	2.178549
28794	-10405.55	-10904.12	498.5719	0.46499	0.240486	0.160999	0.133524	1.319802	1.012189	7.665444	2.949717
28800	-10414.12	-10916.4	502.2719	0.491338	0.241556	0.120388	0.146718	1.228747	1.064155	6.010106	2.050662
28806	-10401	-10903.1	502.1006	0.451836	0.264383	0.164014	0.119767	1.228747	1.158671	5.832274	2.632708
28812	-10412.94	-10915.41	502.4752	0.478398	0.239847	0.130269	0.151487	1.164462	1.13137	5.840519	2.188921
28818	-10413.73	-10914.79	501.066	0.349041	0.34452	0.195913	0.110526	1.066064	1.063568	6.853159	1.799532
28824	-10413.57	-10914.97	501.404	0.342357	0.337922	0.20387	0.115851	1.073593	1.022727	6.639312	1.916849
28830	-10408.73	-10910.13	501.4002	0.400732	0.323694	0.118785	0.15679	1.079766	1.030759	6.639312	1.9034
28836	-10392.3	-10895.34	503.0433	0.410064	0.331232	0.121551	0.137153	1.079766	1.18022	5.631065	1.981123
28842	-10398.24	-10900.25	502.0138	0.44533	0.364864	0.0408576	0.148948	1.094377	1.184333	5.631065	3.579103
28848	-10401.18	-10902.1	500.9168	0.351495	0.416882	0.0614392	0.170184	1.303519	1.105618	6.778126	1.826306
28854	-10409.2	-10909.86	500.6642	0.346615	0.437473	0.152589	0.0633229	1.327849	1.098763	6.630397	2.536206
28860	-10410.25	-10912.16	501.9081	0.35578	0.44904	0.10003	0.0951511	1.146665	1.125791	6.487244	1.433432
28866	-10394.79	-10896.23	501.4433	0.481745	0.372773	0.0664919	0.0789902	1.161835	1.125791	6.391618	2.228103
28872	-10393.25	-10894.31	501.0558	0.466779	0.281838	0.121492	0.129892	1.161201	1.08364	6.252341	3.318115
28878	-10399.8	-10900.23	500.4227	0.460713	0.278175	0.140601	0.120511	1.158965	1.191741	6.723194	2.744
28884	-10379.42	-10879.38	499.961	0.495419	0.239235	0.190039	0.0753067	1.42652	1.082254	7.031674	2.36923
28890	-10398.64	-10900.06	501.4143	0.52906	0.15195	0.205312	0.113678	1.405182	1.165599	6.115931	2.630862
28896	-10395.5	-10897	501.4998	0.592832	0.131912	0.207431	0.0678252	1.405182	1.080095	6.115931	2.630862
28902	-10394.23	-10895.65	501.427	0.511645	0.135823	0.208971	0.14356	1.425927	1.097379	6.11546	2.689989
28908	-10382.07	-10882.44	500.3729	0.474154	0.197396	0.258189	0.0702611	1.347803	1.082226	6.698054	2.792605
28914	-10384.16	-10884.6	500.4417	0.565968	0.0613788	0.308184	0.0644696	1.472033	1.082226	6.397609	3.434158
28920	-10398.1	-10898.17	500.0758	0.551434	0.0598026	0.285726	0.103038	1.146275	1.127009	6.494213	4.292105
28926	-10407.96	-10908.38	500.4179	0.547444	0.0593698	0.305727	0.087459	1.161601	1.112133	6.602053	3.254538
28932	-10395.73	-10896.14	500.4159	0.522125	0.162763	0.231698	0.0834141	1.438531	1.075259	6.602053	2.89088
28938	-10402.26	-10902.68	500.4209	0.500161	0.149382	0.270552	0.0799051	1.518436	1.131559	6.58932	2.719005
28944	-10402.95	-10902.63	499.682	0.531585	0.142009	0.241481	0.0849254	1.27187	1.077927	6.905175	3.442477
28950	-10415.08	-10914.27	499.1948	0.402669	0.215175	0.305137	0.07702	1.093712	0.9664343	7.044596	4.446298
28956	-10404.8	-10904.29	499.4841	0.405274	0.216567	0.31564	0.0625184	1.035184	0.9256224	7.482869	2.607804
28962	-10398.98	-10898.26	499.2785	0.510877	0.109879	0.284518	0.0947263	1.569645	1.050534	7.482869	2.020537
28968	-10403.07	-10902.48	499.411	0.543317	0.0933174	0.213384	0.149982	1.448816	1.089064	6.998481	3.312396
28974	-10408.14	-10908.32	500.1786	0.441811	0.297811	0.173519	0.0868588	1.121889	1.174186	6.998481	2.417947
28980	-10398.09	-10900.21	502.1178	0.430692	0.290316	0.169152	0.10984	1.166056	1.133508	6.185665	1.817337
28986	-10394.61	-10895.98	501.3679	0.440385	0.29685	0.172959	0.0898063	1.008905	1.155933	6.291565	2.798306
28992	-10393.75	-10896.14	502.3917	0.363238	0.375167	0.163473	0.0981223	1.052605	1.07724	6.234864	1.574341
28998	-10405	-10905.61	500.6115	0.394668	0.305486	0.193234	0.106613	1.087941	1.062841	6.822301	2.47481
29004	-10408.77	-10909.02	500.2509	0.438267	0.30468	0.192724	0.0643293	1.167458	0.9206043	7.093736	2.360194
29010	-10415.17	-10915	499.8325	0.409623	0.233287	0.260255	0.0968358	0.9176529	1.010774	7.402583	2.360194
29016	-10412.87	-10913.2	500.3279	0.442511	0.373679	0.0723763	0.111434	1.249674	1.085929	6.939071	2.31341
29022	-10409.83	-10911.9	502.0691	0.418584	0.310868	0.165139	0.105409	1.052257	1.101531	6.555869	1.243735
29028	-10401.94	-10904.96	503.0235	0.371259	0.351185	0.146469	0.131086	1.037508	1.175656	5.563122	2.240736
29034	-10396.55	-10899.07	502.5171	0.380285	0.369219	0.15003	0.100467	1.218912	1.206403	5.746523	2.193664
29040	-10401.6	-10901.87	500.27	0.481675	0.327236	0.0765318	0.114557	1.191707	0.9655102	7.237817	1.873824
29046	-10402.76	-10902.66	499.9067	0.437868	0.297475	0.198579	0.0660771	1.225929	1.020789	7.140731	2.510346
29052	-10399.07	-10899.79	500.7253	0.40196	0.283488	0.237091	0.0774609	1.11458	1.0821	7.140731	1.486562
29058	-10407.12	-10907.02	499.8982	0.445777	0.205382	0.262936	0.0859048	1.232387	1.12466	6.847834	3.228819
29064	-10411.22	-10911.56	500.343	0.498912	0.193959	0.210984	0.0961443	1.186695	1.126331	6.768065	2.80086
29070	-10403.07	-10904.42	501.3478	0.543355	0.104785	0.241712	0.110147	1.33602	1.140744	5.937998	3.435418
29076	-10400.57	-10901.37	500.7988	0.475494	0.191973	0.236143	0.0963904	1.147299	1.159115	6.702596	2.30021
29082	-10394.07	-10896.46	502.3927	0.387409	0.341659	0.192398	0.0785342	0.9680522	1.095517	6.14103	1.867592
29088	-10379.14	-10881.03	501.8855	0.427847	0.284462	0.219579	0.0681122	0.9379727	1.045718	6.435877	1.925537
29094	-10388.29	-10889.16	500.8751	0.400453	0.371225	0.20552	0.0228025	0.9335745	1.03515	6.80372	2.404312
29100	-10386.06	-10887.26	501.2015	0.298951	0.437524	0.153519	0.110005	1.111083	1.057122	6.883537	1.52125
29106	-10412.78	-10916.11	503.3233	0.34873	0.422585	0.139601	0.0890838	0.8506936	1.148208	5.812894	1.545785
29112	-10420.37	-10922.03	501.6576	0.353598	0.446973	0.134906	0.0645225	0.990117	1.189582	6.435416	1.967789
29118	-10405.86	-10908.53	502.6691	0.315988	0.399431	0.172468	0.112112	0.9657544	1.231065	6.11451	1.431244
29124	-10409.16	-10910.5	501.3446	0.251157	0.559241	0.0706247	0.118977	0.8682921	1.031548	6.63722	2.272931
29130	-10406.57	-10906.62	500.0508	0.281036	0.506805	0.0790268	0.133132	1.056056	0.9858462	7.565883	1.527691
29136	-10411.55	-10912.52	500.9739	0.267909	0.483133	0.167217	0.0817404	0.9478087	1.065854	6.923816	1.89774
29142	-10413.67	-10914.22	500.5577	0.367274	0.390201	0.138906	0.103619	1.048112	1.037691	7.109018	1.89774
29148	-10410.38	-10911.13	500.7469	0.363197	0.385869	0.183854	0.0670805	1.056441	1.024526	6.838047	2.334556
29154	-10409.86	-10910.16	500.3021	0.41972	0.303288	0.202946	0.0740463	1.198315	1.097497	6.95555	2.359284
29160	-10400.39	-10900.64	500.2418	0.343416	0.398417	0.119736	0.13843	1.249475	1.133745	6.95555	2.324769
29166	-10406.46	-10909.19	502.7258	0.323982	0.48347	0.0642935	0.128254	1.026663	1.168598	6.266911	1.070385
29172	-10404.76	-10906.88	502.1164	0.379058	0.443203	0.0964592	0.0812799	1.026663	1.168598	6.20538	1.901596
29178	-10412.87	-10915.93	503.0618	0.291163	0.491372	0.157823	0.0596414	0.8583474	1.101911	6.20538	1.08544
29184	-10403.91	-10905.65	501.7379	0.28702	0.447673	0.22711	0.0381975	0.7961068	1.012635	6.980763	1.131912
29190	-10405.02	-10909.19	504.1709	0.245758	0.55343	0.13125	0.0695618	0.7653888	1.174745	5.710791	0.9069665
29196	-10405.74	-10908.14	502.405	0.209289	0.601452	0.142939	0.0463194	0.6834075	1.027283	6.797727	0.9074314
29202	-10402.48	-10905.88	503.3932	0.171797	0.493706	0.296476	0.0380215	0.4880291	1.105474	6.26567	1.025362
29208	-10407.76	-10911.74	503.9799	0.140277	0.574231	0.254446	0.0310458	0.5057829	1.087314	6.005896	0.9171898
29214	-10389.37	-10893.08	503.7065	0.161167	0.633617	0.181604	0.0236121	0.5976605	1.104192	6.094195	0.9171898
29220	-10411.43	-10914.85	503.4141	0.214681	0.498962	0.25638	0.0299775	0.6322215	1.104192	6.096915	1.171348
29226	-10408.97	-10912.12	503.1563	0.235731	0.49506	0.241027	0.0281823	0.7208821	1.129173	6.048431	1.419955
29232	-10406.66	-10908.96	502.2937	0.282464	0.385207	0.297539	0.03479	0.8530698	1.139441	6.512469	1.26445
29238	-10403.95	-10906.04	502.0825	0.334416	0.379613	0.271988	0.0139829	0.8583752	1.035301	6.606684	1.414511
29244	-10396.1	-10900.24	504.1421	0.325241	0.384824	0.275722	0.014212	0.8477728	1.149527	5.615524	1.047652
29250	-10387.53	-10891.34	503.8144	0.266113	0.512069	0.204488	0.0173307	0.7488084	1.16088	5.684115	1.360716
29256	-10383.83	-10887.58	503.7428	0.243525	0.468605	0.244679	0.0431913	0.6251984	1.139139	5.776998	1.421936
29262	-10379	-10882.83	503.8243	0.289635	0.462345	0.205405	0.0426143	0.9054144	1.21956	5.776998	0.9415373
29268	-10389.17	-10890.41	501.2397	0.403813	0.210796	0.355489	0.0299022	1.079176	1.132143	6.552774	2.199681
29274	-10408.45	-10909.01	500.5613	0.508515	0.17931	0.216868	0.0953066	1.26488	1.094515	6.534159	3.086428
29280	-10408.3	-10909.2	500.8943	0.514004	0.181246	0.208415	0.0963354	1.26488	1.103033	6.349038	3.086428
29286	-10398.91	-10899.79	500.8781	0.532552	0.22006	0.175833	0.0715549	1.218159	1.166695	6.607805	2.330789
29292	-10393.28	-10893.74	500.4589	0.507366	0.225663	0.167518	0.0994534	1.542029	1.070375	6.582947	2.742363
29298	-10401.54	-10902.21	500.672	0.535369	0.15722	0.192893	0.114518	1.451314	1.070375	6.347568	3.241451
29304	-10393.71	-10895.07	501.3674	0.321942	0.498867	0.0738532	0.105338	1.021637	1.079305	6.41435	2.545747
29310	-10383.15	-10884.33	501.1819	0.611011	0.0428368	0.206045	0.140108	1.451314	1.199824	5.879447	3.641122
29316	-10383.97	-10885.59	501.6164	0.549149	0.0773657	0.221991	0.151494	1.543787	1.179336	5.712974	3.295423
29322	-10400.77	-10901.4	500.6352	0.549149	0.0773657	0.221991	0.151494	1.561227	1.08689	6.464951	2.756232
29328	-10407.36	-10908.54	501.1838	0.428875	0.27944	0.173371	0.118314	1.090049	1.108205	6.667044	2.005593
29334	-10426.3	-10926.18	499.8819	0.426601	0.277958	0.242395	0.0530465	1.159805	1.04297	6.737882	3.916033
29340	-10401.86	-10902.61	500.7475	0.466437	0.145201	0.26503	0.123332	1.263832	1.067425	6.742395	2.242559
29346	-10393.85	-10894.86	501.0111	0.481201	0.149797	0.273419	0.0955821	1.263832	1.074547	6.742395	1.876779
29352	-10407.37	-10907.84	500.4673	0.427815	0.170366	0.316842	0.0849778	1.263832	1.043811	6.896071	2.269499
29358	-10397.86	-10898.71	500.8477	0.336423	0.371765	0.223709	0.0681037	1.216479	1.079976	6.896071	1.771704
29364	-10402.26	-10903.72	501.4663	0.34071	0.376502	0.226559	0.0562289	1.018867	1.123315	6.499258	2.117291
29370	-10413.54	-10914.84	501.2914	0.385963	0.331555	0.22318	0.0593012	1.018867	1.164002	6.499258	2.305681
29376	-10405.35	-10908.5	503.1489	0.385963	0.331555	0.22318	0.0593012	1.184642	1.246988	5.649564	1.595131
29382	-10388.75	-10892.37	503.6159	0.385963	0.331555	0.22318	0.0593012	1.136334	1.272577	5.404128	1.595131
29388	-10398.7	-10900.38	501.6744	0.428294	0.308699	0.207795	0.0552131	1.081507	1.062899	6.446799	1.965688
29394	-10394.84	-10895.41	500.5705	0.359275	0.387331	0.174309	0.0790859	1.081507	1.082268	6.753954	2.711629
29400	-10408.08	-10909.02	500.9351	0.434418	0.210914	0.203203	0.151465	1.443102	1.079327	6.236829	3.13579
29406	-10407.97	-10910.05	502.0758	0.249103	0.463031	0.201013	0.0868525	1.178678	1.084973	6.236829	1.797661
29412	-10390.35	-10890.99	500.6327	0.443669	0.283331	0.202489	0.0705117	1.130852	1.124046	6.712507	2.594896
29418	-10406.53	-10907.54	501.0146	0.393863	0.272704	0.273068	0.0603654	1.098817	1.163718	6.729813	1.990903
29424	-10413.43	-10915.51	502.0881	0.462054	0.248561	0.233266	0.056119	1.091757	1.149706	6.1877	1.921913
29430	-10400.72	-10901.81	501.0904	0.41174	0.307663	0.226182	0.0544147	1.104483	1.059244	6.648718	2.228057
29436	-10393.32	-10894.34	501.0167	0.523478	0.223918	0.183422	0.0691817	1.377614	1.078894	6.514324	2.29598
29442	-10393.95	-10894.59	500.6395	0.560096	0.16963	0.196253	0.0740211	1.035734	1.052732	6.706778	2.860221
29448	-10386.89	-10888.26	501.3743	0.439942	0.215962	0.249857	0.0942391	1.308631	1.137389	6.245677	2.503644
29454	-10386	-10887.84	501.8439	0.455938	0.2463	0.227711	0.07005	1.003025	1.112918	6.52979	1.595418
29460	-10404.74	-10905.52	500.7862	0.402555	0.35052	0.20105	0.0458746	1.016515	1.182029	6.818043	2.164239
29466	-10393.86	-10893.69	499.827	0.424394	0.236126	0.225525	0.113956	1.378289	1.012258	7.301445	2.013077
29472	-10382.3	-10882.52	500.2177	0.431227	0.239928	0.213055	0.115791	1.263998	1.053991	7.354518	1.48226
29478	-10390.56	-10889.61	499.0521	0.446385	0.257932	0.191569	0.104114	1.065376	1.04511	7.434445	3.219367
29484	-10404.95	-10905.3	500.344	0.427099	0.246788	0.226498	0.0996157	1.122792	1.087425	7.28296	1.607944
29490	-10405.61	-10907.3	501.6916	0.371116	0.312757	0.251803	0.0643237	1.1756	1.054296	6.660313	1.366552
29496	-10385.7	-10886.17	500.4669	0.384151	0.323741	0.225525	0.0665829	1.1756	1.034712	7.024273	2.067149
29502	-10382.7	-10884.17	501.4625	0.415254	0.33065	0.0713555	0.18274	1.44876	1.12566	6.350445	1.948441
29508	-10392.97	-10895.39	502.4144	0.290506	0.516271	0.0568706	0.136353	1.044717	1.077801	6.008077	2.083915
29514	-10392.42	-10895.05	502.6287	0.362639	0.431749	0.060517	0.145095	1.211201	1.135153	5.91121	1.752306
29520	-10401.68	-10902.11	500.4329	0.382723	0.454774	0.00967005	0.152833	1.400292	1.135153	6.636136	2.720563
29526	-10391.86	-10892.73	500.8707	0.366954	0.473397	0.021664	0.137986	1.10694	1.123535	6.834079	1.968384
29532	-10384.99	-10885.91	500.9231	0.36448	0.438515	0.0599497	0.137056	0.9228375	1.123535	6.834079	2.145275
29538	-10395.99	-10896.5	500.5054	0.361253	0.434632	0.0682724	0.135842	1.312078	1.184322	6.810679	2.178559
29544	-10415.98	-10916.51	500.5302	0.404192	0.367432	0.0763873	0.151988	1.240025	1.090838	6.810679	2.3711
29550	-10413.56	-10915.8	502.2433	0.366568	0.467716	0.0278755	0.137841	1.027803	1.217944	6.2579	1.562335
29556	-10395.94	-10897.37	501.4289	0.360792	0.47845	0.0270415	0.133717	1.216887	1.117315	6.741839	1.377442
29562	-10399.54	-10900.87	501.3266	0.329837	0.4374	0.110518	0.122244	0.9685326	1.122086	6.482037	2.435402
29568	-10406.33	-10907.05	500.7135	0.35603	0.424274	0.119294	0.100401	1.235685	1.122595	6.671072	2.440926
29574	-10407.45	-10907.88	500.4327	0.446129	0.327257	0.101402	0.125211	1.299842	1.073046	6.817485	2.440926
29580	-10385.54	-10885.97	500.4207	0.451093	0.309967	0.106918	0.132022	1.389989	1.1291	6.747406	2.44726
29586	-10394.82	-10895.47	500.6477	0.452808	0.307343	0.107325	0.132524	1.12259	1.150274	6.747406	2.44726
29592	-10381.23	-10881.69	500.4567	0.410058	0.278327	0.207069	0.104546	1.131086	1.102953	6.871592	2.44726
29598	-10370.71	-10871.67	500.9631	0.490431	0.190493	0.247656	0.0714193	1.131086	1.073748	6.613834	2.44726
29604	-10390.59	-10892.5	501.9082	0.467158	0.212438	0.251082	0.069322	1.193857	1.073748	6.308152	1.839686
