Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
6498	-10407.87	-10909.6	501.73	0.333455	0.51496	0.0184249	0.133159	1.099326	1.168159	6.348936	1.968586
6504	-10413.77	-10915.78	502.0034	0.232348	0.563301	0.0756673	0.128684	1.14642	1.12743	6.385519	1.538451
6510	-10419.6	-10921.36	501.7568	0.332492	0.437975	0.10199	0.127543	0.8490003	1.090292	6.269278	2.610617
6516	-10398.85	-10902.19	503.3432	0.353171	0.426918	0.146897	0.0730149	1.058546	1.166024	5.748144	1.396691
6522	-10415.49	-10918.17	502.6866	0.58249	0.202769	0.0653773	0.149364	1.388773	1.194667	5.715816	1.849649
6528	-10405.82	-10907.69	501.8674	0.388946	0.358487	0.0890555	0.163512	1.275855	1.16994	6.164672	2.012078
6534	-10414.81	-10916.68	501.8639	0.451822	0.36107	0.0991265	0.0879822	1.300325	1.150985	6.164672	2.012078
6540	-10385.46	-10887.85	502.3863	0.402176	0.369052	0.132782	0.0959894	1.188166	1.158179	6.134646	1.548045
6546	-10397.1	-10899.51	502.4092	0.390565	0.416197	0.0994553	0.0937822	1.306936	1.137741	6.174493	1.335955
6552	-10397.69	-10900.16	502.4721	0.49257	0.194796	0.19807	0.114564	1.197311	1.100626	5.804095	2.286833
6558	-10388.45	-10888.85	500.396	0.467021	0.286086	0.15642	0.0904736	1.199746	1.113837	6.752601	2.762122
6564	-10390.59	-10892.02	501.4379	0.471756	0.288986	0.158006	0.0812515	1.409035	1.069723	6.202286	2.494003
6570	-10388.15	-10889.64	501.4922	0.451067	0.31729	0.151076	0.0805658	1.266388	1.144548	6.202286	2.494003
6576	-10395.56	-10897.28	501.7179	0.411795	0.309163	0.181991	0.0970517	1.110778	1.08586	6.202286	2.46459
6582	-10381.48	-10882.6	501.1197	0.515171	0.164323	0.203765	0.116741	1.461217	1.181009	5.925365	3.619194
6588	-10392.59	-10894.45	501.8584	0.502919	0.183139	0.20654	0.107402	1.284393	1.181009	6.013783	2.385537
6594	-10399.13	-10899.09	499.9676	0.466454	0.16986	0.264071	0.0996146	1.473746	1.090981	6.995138	2.385537
6600	-10419.21	-10919.68	500.471	0.34716	0.439558	0.123797	0.0894854	1.196566	1.038965	7.091127	1.865953
6606	-10416.63	-10916.31	499.6745	0.459125	0.27978	0.165376	0.0957187	1.229917	1.016218	7.378045	2.206712
6612	-10391.46	-10894.09	502.6244	0.45968	0.231477	0.207998	0.100845	1.206957	1.21526	5.787653	1.949501
6618	-10390.55	-10892.01	501.4615	0.500581	0.157433	0.226506	0.11548	1.270859	1.146717	6.093042	2.844854
6624	-10397.9	-10900.26	502.3591	0.401106	0.326462	0.1771	0.0953324	0.9227374	1.170521	6.073022	2.037828
6630	-10400.4	-10903.31	502.9035	0.388356	0.371645	0.17147	0.0685286	1.057969	1.170496	5.746768	1.928209
6636	-10383.05	-10885.68	502.6279	0.462508	0.212909	0.269114	0.0554689	1.136571	1.168415	5.856879	1.928209
6642	-10400.57	-10901.7	501.1319	0.397652	0.314118	0.238973	0.0492564	1.142343	1.136907	6.619532	2.087079
6648	-10409.21	-10909.69	500.4771	0.503738	0.124359	0.334761	0.0371422	1.142343	1.102058	6.832943	2.509009
6654	-10403.92	-10904.25	500.3371	0.493748	0.121892	0.328123	0.056237	1.222598	1.09468	6.645913	3.183847
6660	-10400.8	-10901.57	500.7687	0.380026	0.343377	0.231029	0.0455678	0.8778779	1.099419	6.940148	2.183972
6666	-10397.06	-10898.93	501.8751	0.361212	0.375884	0.219592	0.0433119	0.9476133	1.122215	6.461179	1.76876
6672	-10398.85	-10901.02	502.1616	0.361212	0.375884	0.219592	0.0433119	0.9725101	1.062603	6.492968	1.399899
6678	-10387.64	-10889.58	501.9454	0.322053	0.400283	0.214444	0.0632195	1.079173	1.181401	6.439801	1.502307
6684	-10399.81	-10900.95	501.1385	0.461791	0.178499	0.26906	0.0906501	1.19509	1.049113	6.806215	1.6812
6690	-10395.26	-10895.3	500.0407	0.540159	0.0468487	0.314721	0.0982722	1.360755	1.046133	6.806215	3.049601
6696	-10387.84	-10887.06	499.2125	0.588961	0.101239	0.169479	0.140321	1.543659	1.046133	7.078171	3.332902
6702	-10399.22	-10900.22	500.9983	0.543544	0.0757588	0.251197	0.1295	1.352456	1.09566	6.176063	3.332902
6708	-10390.52	-10891.51	500.9911	0.602556	0.0983187	0.22724	0.0718854	1.250243	1.085621	6.236329	3.332902
6714	-10404.64	-10906.06	501.4182	0.541955	0.189004	0.204385	0.0646556	1.250243	1.107403	6.274034	2.485197
6720	-10390.36	-10891.94	501.5825	0.47096	0.244352	0.171303	0.113385	1.165775	1.149366	6.274034	2.299398
6726	-10393.53	-10895.19	501.6544	0.472161	0.259145	0.148444	0.12025	1.321876	1.262787	6.036735	2.453301
6732	-10379.57	-10881.13	501.5528	0.503064	0.276106	0.15816	0.0626705	1.28123	1.185322	6.154519	2.453301
6738	-10387.92	-10890.19	502.2651	0.357782	0.378394	0.158145	0.105679	1.431802	1.221274	5.998273	1.650602
6744	-10400.77	-10903.62	502.8464	0.444517	0.138248	0.365914	0.0513204	1.273851	1.206241	5.286177	2.884729
6750	-10401.96	-10905.53	503.5662	0.512069	0.0278563	0.366346	0.0937286	1.390538	1.290768	4.93348	2.457799
6756	-10391.17	-10894.76	503.591	0.607614	0.0258235	0.279673	0.0868889	1.188802	1.221928	4.940981	2.791042
6762	-10383.95	-10885.99	502.0406	0.625022	0.0246779	0.267266	0.0830341	1.296096	1.208136	5.645334	3.103077
6768	-10383.06	-10882.97	499.9077	0.613556	0.0388711	0.265185	0.0823876	1.43414	1.016457	6.777834	3.308953
6774	-10394.03	-10893.14	499.1128	0.609321	0.0413316	0.252366	0.0969815	1.467149	1.06783	6.777834	4.732885
6780	-10395.95	-10895.76	499.817	0.615097	0.0417234	0.254758	0.0884225	1.699135	1.122329	6.740784	3.014581
6786	-10392.92	-10894.1	501.1837	0.622289	0.0305177	0.257737	0.0894565	1.488402	1.112485	6.259864	2.548393
6792	-10387.8	-10890.24	502.4397	0.511995	0.198723	0.195693	0.0935882	1.208512	1.175168	5.509698	3.038939
6798	-10415.95	-10919.23	503.279	0.5333	0.119045	0.250173	0.0974825	1.574959	1.274993	5.28112	1.793901
6804	-10415.31	-10918.55	503.2405	0.573018	0.0277049	0.268804	0.130473	1.4531	1.26587	5.283427	1.985464
6810	-10407.44	-10909.89	502.4585	0.564925	0.07503	0.265008	0.0950378	1.280896	1.20858	5.307869	3.471593
6816	-10403.54	-10905.29	501.7484	0.562373	0.180912	0.175829	0.0808861	1.328128	1.095028	5.96283	2.766556
6822	-10408.81	-10909.08	500.27	0.570888	0.130177	0.185554	0.113381	1.752523	1.102839	6.356138	3.421925
6828	-10405.71	-10905.94	500.2253	0.591597	0.120466	0.113712	0.174225	1.752523	1.147512	6.356138	3.421925
6834	-10395.2	-10895.13	499.9286	0.570157	0.152342	0.109591	0.16791	1.519074	1.018867	6.72755	3.301993
6840	-10414.82	-10913.77	498.9503	0.567821	0.231708	0.109142	0.0913285	1.626994	1.060348	6.961725	4.081232
6846	-10401.98	-10902.83	500.8433	0.452647	0.227068	0.230785	0.0894998	1.269023	1.090573	6.400891	3.025742
6852	-10406.1	-10905.79	499.6891	0.436764	0.284704	0.223847	0.0546856	1.178877	0.9450379	7.507369	2.019554
6858	-10400.47	-10902.2	501.7272	0.40956	0.266971	0.209904	0.113564	1.229753	1.154545	6.211744	2.164334
6864	-10400.26	-10901.49	501.2308	0.385481	0.379412	0.128219	0.106888	0.9684886	1.068332	6.692586	2.094859
6870	-10405.29	-10906.94	501.6518	0.382264	0.376246	0.151033	0.0904577	1.172088	1.111307	6.111838	2.690686
6876	-10407.69	-10909.31	501.6195	0.383869	0.258204	0.307042	0.0508843	0.9359919	1.094298	6.473626	2.126209
6882	-10389.61	-10892.21	502.6012	0.377957	0.320504	0.258671	0.042868	1.088822	1.166306	6.238108	1.193701
6888	-10384.43	-10886.45	502.0214	0.382088	0.324007	0.252638	0.0412668	1.010649	1.134911	6.287983	1.892087
6894	-10394.35	-10896.5	502.1513	0.462209	0.223316	0.27032	0.044155	0.986294	1.16012	6.287983	1.726613
6900	-10391.96	-10894.47	502.5046	0.310944	0.365149	0.278428	0.0454793	0.8939523	1.11488	6.270667	1.507923
6906	-10395.92	-10899.08	503.1674	0.315912	0.355543	0.282339	0.046206	0.9708312	1.135839	5.855397	1.507923
6912	-10390.83	-10894.48	503.6542	0.397666	0.275181	0.271795	0.0553579	1.084058	1.043256	5.775653	1.112814
6918	-10390.46	-10890.77	500.3113	0.433494	0.255312	0.247597	0.0635972	0.9359936	1.061108	7.148656	2.25259
6924	-10393.36	-10894.46	501.0973	0.518894	0.139982	0.296374	0.0447502	1.161949	1.054858	6.678469	2.071902
6930	-10402.75	-10903.88	501.1347	0.567036	0.117113	0.275051	0.0407998	1.429462	1.116092	6.527714	1.984427
6936	-10392.24	-10891.64	499.4026	0.494433	0.182455	0.220957	0.102155	1.293665	1.026792	7.213255	2.986483
6942	-10384.9	-10885.66	500.7613	0.428006	0.292292	0.191271	0.0884307	1.148155	1.067898	6.723433	2.430334
6948	-10375.85	-10877.1	501.2473	0.386317	0.338806	0.172373	0.102503	0.9960573	1.033163	6.70867	2.04224
6954	-10384.41	-10885.21	500.7966	0.490586	0.246191	0.165065	0.0981574	1.08554	1.033163	6.829341	2.233538
6960	-10387.81	-10888.6	500.7854	0.490706	0.205283	0.225395	0.0786156	1.202146	1.049346	6.732894	2.321622
6966	-10387.36	-10887.11	499.745	0.504093	0.212139	0.231544	0.0522241	1.070822	1.021502	6.969131	3.563706
6972	-10398.58	-10899.36	500.7731	0.504093	0.212139	0.231544	0.0522241	1.151403	1.120744	6.774516	2.19673
6978	-10397.3	-10897.52	500.2222	0.528028	0.183079	0.234189	0.0547038	1.253989	1.037193	7.064343	2.19673
6984	-10406.51	-10906.53	500.0141	0.531229	0.152352	0.259601	0.0568183	1.198052	1.036279	6.691657	3.767737
6990	-10398.5	-10898.73	500.2246	0.538252	0.154366	0.249813	0.0575695	1.397766	1.111731	6.509103	3.520407
6996	-10401.14	-10902	500.854	0.523002	0.149992	0.242735	0.0842707	1.383549	1.068382	6.633734	2.221051
7002	-10407.6	-10908.78	501.1845	0.509965	0.143188	0.270767	0.0760795	1.096252	1.091228	6.555617	2.304889
7008	-10414.66	-10915.26	500.6047	0.543804	0.174641	0.209342	0.0722133	1.178175	1.168408	6.506878	3.110912
7014	-10388.56	-10888.62	500.0559	0.53606	0.0930059	0.306655	0.0642795	1.313315	0.9673527	6.882272	2.991666
7020	-10392.65	-10892.5	499.8442	0.524387	0.182232	0.242541	0.0508403	1.172029	1.058526	6.791489	3.74353
7026	-10409.53	-10909.51	499.9758	0.438636	0.19175	0.255209	0.114405	1.054939	1.100376	6.791489	3.629711
7032	-10414.68	-10914.37	499.6891	0.5147	0.194786	0.15627	0.134244	1.248211	1.066531	7.03354	3.070348
7038	-10414.79	-10914.47	499.6837	0.512942	0.225334	0.141712	0.120011	1.778468	1.051464	6.793371	3.086894
7044	-10422.81	-10924	501.1926	0.673018	0.0664304	0.070419	0.190132	1.657446	1.159587	5.94539	3.16155
7050	-10406.58	-10907.29	500.7164	0.616118	0.132197	0.0805699	0.171115	1.773961	1.17443	6.165822	3.097309
7056	-10416.78	-10915.65	498.8699	0.625285	0.118787	0.102171	0.153758	1.763988	1.047502	6.778942	4.762878
7062	-10418.82	-10917.42	498.5983	0.620967	0.0661409	0.111802	0.201089	1.912847	1.014962	7.009479	4.245683
7068	-10406.94	-10905.42	498.4755	0.643501	0.106539	0.0415738	0.208386	1.882525	1.007757	7.216343	3.783309
7074	-10399.91	-10898.84	498.9296	0.597739	0.162179	0.0277497	0.212333	1.818857	1.080248	6.987286	3.685887
7080	-10424.26	-10924.11	499.8448	0.581011	0.196994	0.015603	0.206391	1.886372	1.148712	6.427347	3.685887
7086	-10415.39	-10914.76	499.3711	0.493299	0.18454	0.152058	0.170103	1.886372	1.229183	6.316907	4.930843
7092	-10405.99	-10904.06	498.0741	0.490179	0.283346	0.104081	0.122394	1.389383	1.051607	7.164836	5.69282
7098	-10393.41	-10893.15	499.7364	0.428638	0.335794	0.121941	0.113627	1.510911	1.051607	6.901423	3.03326
7104	-10384.9	-10884.75	499.8441	0.515961	0.212118	0.135146	0.136776	1.315656	1.098835	7.063653	2.578583
7110	-10381.44	-10881.86	500.4201	0.449131	0.329524	0.13642	0.0849249	1.213983	1.16034	6.788407	2.529008
7116	-10385.13	-10885.94	500.8097	0.432376	0.316534	0.131042	0.120047	1.268911	0.9524483	6.788407	2.190321
7122	-10378.73	-10878.83	500.1043	0.36228	0.355623	0.147225	0.134872	1.268911	1.080041	6.979585	2.514364
7128	-10377.06	-10879.58	502.5262	0.397734	0.390425	0.0745219	0.137319	1.158172	1.22374	5.697964	2.364444
7134	-10396.95	-10899.39	502.434	0.408997	0.362258	0.101332	0.127413	1.225791	1.193149	5.798919	2.185452
7140	-10403.78	-10906.93	503.1551	0.444076	0.2164	0.186992	0.152531	1.131491	1.173641	5.574278	1.912862
7146	-10418.25	-10920.24	501.9908	0.454204	0.352708	0.0916724	0.101416	1.279353	1.102956	6.185166	1.8842
7152	-10392.51	-10894.33	501.8246	0.446584	0.34679	0.0901344	0.116491	1.344099	1.102956	6.243455	1.8842
7158	-10394.16	-10895.45	501.2856	0.554185	0.172807	0.111852	0.161157	1.503538	1.177986	5.921262	3.270436
7164	-10392.54	-10894.66	502.1171	0.432446	0.313585	0.178012	0.075957	1.503176	1.125871	5.921262	2.063469
7170	-10415.43	-10915.65	500.2179	0.574677	0.0976156	0.226769	0.100939	1.503176	1.105178	6.538677	3.279653
7176	-10402.96	-10901.57	498.6086	0.625922	0.0635233	0.241386	0.0691683	1.368326	1.060891	7.188057	4.378719
7182	-10398.13	-10898.2	500.0728	0.502688	0.0748615	0.386951	0.0354993	1.247082	1.125254	6.766267	3.163436
7188	-10414.47	-10915.38	500.911	0.515762	0.102095	0.311232	0.0709107	1.282536	1.125254	6.449799	2.692951
7194	-10399.06	-10899.16	500.102	0.556403	0.0561665	0.329744	0.0576868	1.282536	1.054376	6.652302	3.556403
7200	-10388.42	-10889.23	500.8162	0.507882	0.107333	0.314507	0.0702784	1.25257	1.091301	6.678489	2.294038
7206	-10380.57	-10883.39	502.8228	0.440275	0.2827	0.226182	0.0508428	1.143439	1.122765	5.807076	1.844611
7212	-10382.65	-10884.34	501.6917	0.558806	0.120121	0.267796	0.0532776	1.454942	1.197406	5.794581	3.010175
7218	-10377.05	-10878.98	501.9251	0.553644	0.119012	0.249703	0.0776409	1.460279	1.149522	5.902001	2.403172
7224	-10387.32	-10889.27	501.9442	0.531204	0.114188	0.280114	0.074494	1.393488	1.103589	5.948832	2.403172
7230	-10398.32	-10900.53	502.2025	0.556721	0.117524	0.248286	0.077469	1.266689	1.119515	5.861846	2.403172
7236	-10416.12	-10917.28	501.1598	0.544474	0.136937	0.242824	0.0757648	1.430885	1.164291	6.158704	2.87613
7242	-10416.63	-10917.75	501.1259	0.451598	0.360484	0.0595186	0.1284	1.143661	1.090025	6.490181	2.503058
7248	-10396.59	-10897.59	500.9991	0.386386	0.42194	0.0744205	0.117254	1.485442	1.019019	6.678179	1.861357
7254	-10409.15	-10910.21	501.0577	0.309378	0.341013	0.319444	0.0301648	1.071781	1.188382	6.818594	1.726995
7260	-10421.95	-10922.84	500.8968	0.492783	0.11642	0.366293	0.0245031	1.174994	1.058841	6.921519	1.726995
7266	-10405.24	-10906.43	501.1866	0.556874	0.0274227	0.390253	0.0254498	1.174994	1.087504	6.178138	3.297984
7272	-10410.06	-10910.65	500.5911	0.52961	0.0865688	0.363925	0.0198956	1.343012	1.034984	7.105097	1.525957
7278	-10390.88	-10892.8	501.9224	0.407391	0.232293	0.349025	0.0112912	1.106856	1.100165	6.556729	1.34518
7284	-10395.14	-10897.5	502.3617	0.369615	0.357992	0.240001	0.0323922	1.106856	1.144457	6.294527	1.34518
7290	-10388.69	-10890.93	502.2371	0.373097	0.434544	0.157284	0.0350748	0.8588115	1.09302	6.624948	1.146851
7296	-10376.29	-10878.22	501.9357	0.358611	0.352212	0.215742	0.0734353	1.132188	1.09795	6.624948	1.1709
7302	-10386.5	-10888.11	501.6066	0.313605	0.452217	0.160367	0.0738107	1.072034	1.083185	6.328	2.347419
7308	-10375.04	-10876.9	501.8582	0.319617	0.460885	0.163441	0.0560574	1.072034	1.161088	6.383447	1.765382
7314	-10386.05	-10887.13	501.0799	0.380224	0.385404	0.174516	0.0598559	1.146077	1.036719	7.016445	1.363534
7320	-10387.35	-10890.1	502.7453	0.293198	0.467188	0.193457	0.0461561	0.8509758	1.078184	6.288316	1.291772
7326	-10392.99	-10895.11	502.1189	0.297046	0.460196	0.195996	0.0467618	0.7570778	1.033918	6.686798	1.32834
7332	-10394.44	-10895.01	500.5695	0.464807	0.232712	0.202883	0.0995978	1.12142	1.103997	6.333794	3.984464
7338	-10404.35	-10905.42	501.0698	0.463798	0.22672	0.209182	0.1003	1.039707	1.094749	6.490734	2.73701
7344	-10409.83	-10911.23	501.3956	0.436078	0.269278	0.184336	0.110307	1.133578	1.043529	6.825606	1.412451
7350	-10411.9	-10913.69	501.7822	0.459805	0.251992	0.194366	0.0938371	1.237974	1.099395	6.452889	1.583743
7356	-10413.02	-10914.03	501.0095	0.413783	0.312795	0.174912	0.0985111	1.079137	1.099395	6.486519	2.776191
7362	-10393.45	-10894.98	501.5327	0.385509	0.359751	0.16296	0.0917799	1.290828	1.099395	6.433888	1.875292
7368	-10386.19	-10888.79	502.599	0.374515	0.37006	0.16763	0.0877955	1.123886	1.16398	5.904085	1.875292
7374	-10411.71	-10913.18	501.4667	0.374515	0.37006	0.16763	0.0877955	1.096881	1.023075	6.616447	1.860579
7380	-10424.56	-10925.97	501.403	0.298708	0.484748	0.133699	0.0828452	0.9176311	1.058192	6.744991	1.821767
7386	-10395.87	-10898.09	502.222	0.33618	0.422562	0.169138	0.0721195	0.9458424	1.058192	6.556992	1.238109
7392	-10406.59	-10908.05	501.4694	0.341292	0.428987	0.17171	0.0580108	1.211764	1.053762	6.556992	1.818021
7398	-10400.91	-10902.33	501.4217	0.39949	0.328427	0.143501	0.128582	1.222482	1.091332	6.556992	1.818021
7404	-10401.62	-10902.79	501.1702	0.443579	0.392389	0.0797264	0.084305	1.202844	1.123464	6.55403	2.139971
7410	-10413.54	-10913.55	500.0089	0.376728	0.333253	0.16093	0.12909	1.202844	1.075052	7.206361	2.139971
7416	-10391.79	-10891.64	499.8436	0.38752	0.360042	0.117122	0.135315	1.160141	1.078976	7.037126	2.91916
7422	-10392.73	-10894.17	501.4348	0.370254	0.369264	0.17367	0.0868117	1.0277	1.079737	6.697547	1.726038
7428	-10385.11	-10887.32	502.2097	0.37629	0.375284	0.176501	0.0719248	1.164605	1.144622	6.127654	1.82362
7434	-10388.96	-10891.19	502.2355	0.408997	0.330264	0.185249	0.0754898	1.063619	1.074193	6.203833	1.826649
7440	-10385.23	-10887.13	501.8949	0.364395	0.336668	0.188841	0.110096	1.176222	1.161687	6.368119	1.630906
7446	-10393.38	-10895.54	502.1635	0.372605	0.39939	0.125536	0.102469	1.175802	1.146952	6.241341	1.606952
7452	-10388.26	-10890.09	501.8283	0.328522	0.457291	0.123842	0.0903454	1.138051	1.146952	6.434871	1.624556
7458	-10391.45	-10892.21	500.7659	0.433734	0.327892	0.136592	0.101782	1.063898	1.134649	6.707129	2.490744
7464	-10392.32	-10893.53	501.2129	0.450129	0.297166	0.141755	0.11095	1.355887	1.082063	6.494418	2.095831
7470	-10404.8	-10906.65	501.8513	0.51382	0.21639	0.161813	0.107977	1.223571	1.185206	6.163431	2.081779
7476	-10395.21	-10896.08	500.8655	0.407875	0.33539	0.146382	0.110353	1.481166	1.117121	6.773296	1.689696
7482	-10400.85	-10902.87	502.0225	0.441774	0.284211	0.158548	0.115467	1.222248	1.117121	6.163929	1.944481
7488	-10410.63	-10911.9	501.2732	0.388343	0.347828	0.152654	0.111175	1.051537	1.178184	6.250743	2.970082
7494	-10393.51	-10896.38	502.8746	0.32951	0.466971	0.107251	0.0962679	0.9459626	1.235895	6.005798	1.441687
7500	-10404.98	-10907.81	502.8271	0.337604	0.478442	0.0666042	0.117349	0.9254427	1.179735	5.869036	1.897722
7506	-10414.87	-10917.52	502.6522	0.415883	0.335931	0.0820474	0.166138	1.24322	1.163863	5.803725	1.897722
7512	-10392.03	-10894.15	502.1253	0.281534	0.478151	0.128177	0.112138	0.9839964	1.040309	6.601746	1.230961
7518	-10386.61	-10888.85	502.2438	0.267408	0.489583	0.143116	0.0998928	1.07922	1.112125	6.271664	1.597198
7524	-10404.13	-10906.16	502.0308	0.38971	0.413248	0.120802	0.0762403	1.134711	1.248994	6.127795	1.956665
7530	-10393.69	-10896.23	502.5407	0.388792	0.412275	0.122871	0.0760608	1.134711	1.190659	6.029897	1.615059
7536	-10402.59	-10904.18	501.5853	0.35346	0.354503	0.169126	0.122911	1.266116	1.114523	6.33629	2.053284
7542	-10392.44	-10893.81	501.3712	0.446754	0.35445	0.120727	0.078069	1.37814	1.155526	5.831118	3.656533
7548	-10398.78	-10901.24	502.4608	0.436179	0.285091	0.152325	0.126405	1.244956	1.155526	5.875321	1.985776
7554	-10386.2	-10888.05	501.8511	0.433481	0.326654	0.151079	0.0887868	1.155895	1.155526	5.887513	2.986836
7560	-10406.85	-10910.32	503.473	0.440198	0.331715	0.122626	0.105461	1.479873	1.207364	5.327856	1.634123
7566	-10405.58	-10908.15	502.5651	0.357269	0.422366	0.133869	0.0864964	1.077444	1.206446	6.050055	1.58923
7572	-10391	-10893.05	502.0502	0.357269	0.422366	0.133869	0.0864964	1.157706	1.147947	6.401371	1.414808
7578	-10388.2	-10889.53	501.3278	0.307319	0.404424	0.231807	0.0564502	1.117747	1.041969	6.869873	1.41531
7584	-10390.01	-10891.58	501.5757	0.405807	0.260112	0.28745	0.0466309	1.163858	1.089967	6.615413	1.5667
7590	-10406.92	-10907.16	500.2481	0.453564	0.299029	0.200799	0.0466077	1.042174	1.000712	6.837906	3.185968
7596	-10411.36	-10911.74	500.3728	0.487058	0.300717	0.136435	0.07579	1.291407	0.9946288	6.837906	2.604317
7602	-10410.58	-10911.31	500.7292	0.521029	0.148529	0.244733	0.0857083	1.272963	1.056617	6.450911	3.114077
7608	-10408.33	-10910.11	501.7763	0.498827	0.253112	0.17436	0.0737011	1.177335	1.083549	6.365528	1.880884
7614	-10419.16	-10920.31	501.1422	0.453958	0.252592	0.2199	0.0735498	1.177335	1.200389	6.375578	2.582747
7620	-10417.51	-10921.13	503.6158	0.364088	0.333074	0.251791	0.0510472	1.050875	1.203097	5.532587	1.500311
7626	-10388.52	-10890.23	501.7147	0.414583	0.379268	0.126868	0.0792804	0.9862	1.185164	6.232402	2.422017
7632	-10403.84	-10906.47	502.6223	0.405134	0.328876	0.130094	0.135896	1.249807	1.230572	5.693621	2.108269
7638	-10410.82	-10912.05	501.2336	0.473153	0.258978	0.165361	0.102508	1.075341	1.010285	6.61969	2.210899
7644	-10408.98	-10909.86	500.8857	0.357556	0.41352	0.121561	0.107363	1.158232	1.067427	6.61969	2.517499
7650	-10401.96	-10903.29	501.3265	0.360712	0.400558	0.176003	0.0627275	0.9670694	1.027313	6.790289	1.787927
7656	-10396.27	-10897.96	501.6894	0.293619	0.427529	0.205582	0.0732693	0.8467179	1.095173	6.790289	1.420853
7662	-10412.65	-10915.28	502.6265	0.329057	0.479129	0.109702	0.0821124	0.9319092	1.131018	6.142247	1.577465
7668	-10401.93	-10904.58	502.6487	0.322016	0.477032	0.09398	0.106972	0.8909826	1.207397	6.142247	1.510945
7674	-10399.98	-10901.58	501.6027	0.310871	0.460523	0.12214	0.106465	0.8086526	1.099852	6.771533	1.60285
